# Sampling period is 1000000 ns
joint.2.vel-cmd;z-vel-fb;joint.2.f-error
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00345000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
0.00000000000000;0.00000000000000;-0.00295000000125
-3.00000000000000;0.00000000000000;-0.00295000000125
-6.00000000000000;0.00000000000000;-0.00595000000125
-9.00000000000000;0.00000000000000;-0.01195000000125
-12.00000000000000;-0.10931749444303;-0.01945000000125
-15.00000000000000;-3.14748201438849;-0.02795000000125
-18.00000000000000;-5.79990333494442;-0.03695000000126
-21.00000000000000;-8.95968143354903;-0.04595000000126
-24.00000000000000;-13.00650325162581;-0.05395000000125
-27.00000000000000;-17.04822211397954;-0.06045000000125
-30.00000000000000;-20.87475149105368;-0.06645000000125
-33.00000000000000;-24.98750624687657;-0.07145000000126
-36.00000000000000;-29.82810920121335;-0.07495000000126
-39.00000000000000;-34.17968750000001;-0.07595000000126
-42.00000000000000;-38.15659068384539;-0.07645000000126
-45.00000000000000;-41.87689202825430;-0.07695000000126
-48.00000000000000;-46.31474103585658;-0.07545000000127
-51.00000000000000;-50.10020040080160;-0.07345000000127
-54.00000000000000;-52.95007564296520;-0.07195000000127
-57.00000000000000;-56.19094977623074;-0.06945000000127
-60.00000000000000;-59.92889791772473;-0.06745000000127
-63.00000000000000;-63.30365974282888;-0.06345000000127
-66.00000000000000;-65.99496221662470;-0.06095000000128
-69.00000000000000;-68.61313868613138;-0.05645000000128
-72.00000000000000;-71.61257083977331;-0.05595000000128
-75.00000000000000;-74.27716849451645;-0.05345000000128
-78.00000000000000;-76.42357642357642;-0.05195000000128
-81.00000000000000;-79.00000000000000;-0.05095000000129
-83.31666666666666;-82.59149357072206;-0.04845000000130
-83.31666666666666;-85.25576730190572;-0.04676666666795
-83.31666666666666;-86.99999999999999;-0.04308333333462
-83.31666666666666;-88.57574232511323;-0.03840000000127
-83.31666666666666;-90.09900990099010;-0.03071666666794
-83.31666666666666;-90.58704453441295;-0.02453333333460
-83.31666666666666;-90.68384539147671;-0.01635000000127
-83.31666666666666;-90.54325955734407;-0.00966666666793
-83.31666666666666;-90.36144578313254;-0.00298333333458
-83.31666666666666;-89.27680798004988;0.00319999999876
-83.31666666666666;-87.63144717075612;0.00738333333210
-83.31666666666666;-86.80555555555556;0.01156666666543
-83.31666666666666;-86.43216080402010;0.01424999999877
-83.31666666666666;-84.91508491508493;0.01593333333211
-83.31666666666666;-83.29152032112394;0.01561666666545
-83.31666666666666;-82.62393590385578;0.01479999999879
-83.31666666666666;-81.87718422366450;0.01348333333213
-83.31666666666666;-81.09428431851491;0.01316666666547
-83.31666666666666;-80.53007135575945;0.00884999999880
-83.31666666666666;-80.32128514056225;0.00553333333214
-83.31666666666666;-80.75772681954138;0.00321666666548
-83.31666666666666;-80.62093139709565;0.00039999999882
-83.31666666666666;-79.69924812030077;-0.00341666666785
-83.31666666666666;-80.00000000000000;-0.00673333333451
-83.31666666666666;-80.62093139709565;-0.00955000000117
-83.31666666666666;-80.95952023988008;-0.01186666666783
-83.31666666666666;-81.83632734530940;-0.01318333333448
-83.31666666666666;-82.66533066132266;-0.01400000000115
-83.31666666666666;-83.12593330014934;-0.01381666666781
-83.31666666666666;-83.78511582060129;-0.01213333333448
-83.31666666666666;-83.54559347936832;-0.01345000000113
-83.31666666666666;-83.41658341658342;-0.01326666666780
-83.31666666666666;-84.25275827482447;-0.01258333333446
-83.31666666666666;-84.45106805762543;-0.01090000000112
-83.31666666666666;-84.63476070528969;-0.01021666666777
-83.31666666666666;-84.77937530986615;-0.00803333333444
-83.31666666666666;-84.25832492431888;-0.00785000000110
-83.31666666666666;-83.99602385685886;-0.00666666666777
-83.31666666666666;-83.70927318295740;-0.00648333333443
-83.31666666666666;-83.75125376128385;-0.00630000000109
-83.31666666666666;-84.24725822532403;-0.00511666666775
-83.31666666666666;-83.75125376128385;-0.00493333333441
-83.31666666666666;-82.21225710014947;-0.00575000000107
-83.31666666666666;-81.91808191808192;-0.00706666666774
-83.31666666666666;-82.24674022066199;-0.00838333333439
-83.31666666666666;-82.75174476570290;-0.00870000000106
-83.31666666666666;-83.29152032112394;-0.00901666666772
-83.31666666666666;-83.58358358358360;-0.00883333333438
-83.31666666666666;-83.95061728395063;-0.00715000000103
-83.31666666666666;-84.21583459404943;-0.00696666666771
-83.31666666666666;-83.54177088544273;-0.00678333333435
-83.31666666666666;-83.25024925224328;-0.00660000000103
-83.31666666666666;-83.78780366881509;-0.00541666666768
-83.31666666666666;-83.54177088544273;-0.00523333333435
-83.31666666666666;-82.87292817679560;-0.00605000000101
-83.31666666666666;-82.32931726907631;-0.00736666666766
-83.31666666666666;-82.42303872889774;-0.00768333333433
-83.31666666666666;-83.03797468354432;-0.00900000000100
-83.31666666666666;-83.37493759360959;-0.00881666666766
-83.31666666666666;-83.66733466933869;-0.00863333333432
-83.31666666666666;-84.15841584158416;-0.00695000000097
-83.31666666666666;-84.21583459404943;-0.00676666666764
-83.31666666666666;-83.70927318295740;-0.00658333333429
-83.31666666666666;-83.45827086456774;-0.00640000000097
-83.31666666666666;-83.41658341658342;-0.00621666666763
-83.31666666666666;-84.00000000000000;-0.00553333333428
-83.31666666666666;-84.24725822532403;-0.00435000000094
-83.31666666666666;-83.98437500000000;-0.00166666666760
-83.31666666666666;-84.14571575166752;-0.00298333333427
-83.31666666666666;-84.50000000000000;-0.00180000000093
-83.31666666666666;-83.70927318295740;-0.00161666666759
-83.31666666666666;-83.33333333333336;-0.00143333333425
-83.31666666666666;-83.91608391608392;-0.00075000000091
-83.31666666666666;-84.24725822532403;0.00043333333242
-83.31666666666666;-83.95802098950526;0.00111666666577
-83.31666666666666;-83.12468703054581;0.00079999999910
-83.31666666666666;-83.04152076038019;0.00048333333244
-83.31666666666666;-83.25024925224328;0.00066666666578
-83.31666666666666;-83.20876930742402;0.00084999999912
-83.31666666666666;-83.20876930742402;0.00103333333246
-83.31666666666666;-83.33333333333334;0.00021666666579
-83.31666666666666;-83.74628344895937;0.00139999999914
-83.31666666666666;-83.75378405650859;0.00108333333247
-83.31666666666666;-83.25074331020814;0.00176666666582
-83.31666666666666;-82.96075509190264;0.00194999999916
-83.31666666666666;-83.37569903406202;0.00063333333249
-83.31666666666666;-83.08751229105214;0.00181666666583
-83.31666666666666;-82.62393590385578;0.00099999999917
-83.31666666666666;-82.37066800602713;-0.00031666666750
-83.31666666666666;-82.61964735516374;-0.00163333333415
-83.31666666666666;-82.91457286432161;-0.00245000000082
-83.31666666666666;-82.95852073963020;-0.00276666666748
-83.31666666666666;-83.45827086456774;-0.00258333333414
-83.31666666666666;-84.16833667334670;-0.00190000000080
-83.31666666666666;-84.37343984023964;-0.00071666666746
-83.31666666666666;-83.74628344895937;0.00046666666587
-83.31666666666666;-82.99798792756540;-0.00035000000078
-83.31666666666666;-82.87568647029457;-0.00066666666744
-83.31666666666666;-82.87292817679560;-0.00148333333411
-83.31666666666666;-83.04152076038019;-0.00180000000077
-83.31666666666666;-83.29177057356610;-0.00161666666743
-83.31666666666666;-83.62196932211778;-0.00043333333409
-83.31666666666666;-83.79052369077309;0.00024999999924
-83.31666666666666;-83.75125376128385;0.00043333333258
-83.31666666666666;-83.79606259464917;0.00011666666592
-83.31666666666666;-84.12145345943256;0.00129999999926
-83.31666666666666;-84.62694041061593;0.00248333333261
-83.31666666666666;-84.50000000000000;0.00366666666594
-83.31666666666666;-83.91959798994975;0.00384999999928
-83.31666666666666;-83.08308308308310;0.00353333333261
-83.31666666666666;-82.21225710014947;0.00271666666596
-83.31666666666666;-81.45927036481760;0.00089999999929
-83.31666666666666;-81.51093439363818;-0.00041666666736
-83.31666666666666;-82.07452165156093;-0.00223333333403
-83.31666666666666;-82.62393590385578;-0.00305000000068
-83.31666666666666;-82.54127063531767;-0.00386666666735
-83.31666666666666;-82.24674022066199;-0.00518333333402
-83.31666666666666;-83.00395256916998;-0.00450000000068
-83.31666666666666;-83.70702541106128;-0.00381666666733
-83.31666666666666;-83.83838383838385;-0.00413333333400
-83.31666666666666;-83.41608738828204;-0.00345000000065
-83.31666666666666;-83.24924318869830;-0.00426666666732
-83.31666666666666;-83.50000000000000;-0.00408333333398
-83.31666666666666;-83.29152032112394;-0.00440000000064
-83.31666666666666;-82.83433133732537;-0.00471666666731
-83.31666666666666;-83.12838170191834;-0.00353333333396
-83.31666666666666;-83.92675483214650;-0.00435000000063
-83.31666666666666;-84.08408408408410;-0.00366666666729
-83.31666666666666;-83.91261171797420;-0.00248333333396
-83.31666666666666;-83.29226219812716;-0.00130000000061
-83.31666666666666;-82.90685772773797;-0.00361666666727
-83.31666666666666;-82.87568647029457;-0.00393333333393
-83.31666666666666;-82.66533066132266;-0.00475000000060
-83.31666666666666;-82.83433133732537;-0.00506666666726
-83.31666666666666;-82.87568647029457;-0.00538333333392
-83.31666666666666;-82.75520317145690;-0.00520000000058
-83.31666666666666;-82.70297528996471;-0.00651666666724
-83.31666666666666;-82.79301745635911;-0.00683333333390
-83.31666666666666;-83.04326205867729;-0.00665000000056
-83.31666666666666;-83.66935483870968;-0.00696666666722
-83.31666666666666;-83.70927318295740;-0.00678333333389
-83.31666666666666;-83.29177057356610;-0.00660000000055
-83.31666666666666;-83.29152032112394;-0.00691666666721
-83.31666666666666;-83.12593330014934;-0.00673333333387
-83.31666666666666;-82.45877061469267;-0.00755000000053
-83.31666666666666;-82.20551378446116;-0.00886666666719
-83.31666666666666;-82.83433133732537;-0.00918333333385
-83.31666666666666;-83.33333333333334;-0.00950000000051
-83.31666666666666;-83.20876930742402;-0.00931666666717
-83.31666666666666;-82.95852073963020;-0.00963333333384
-83.31666666666666;-82.91457286432161;-0.01045000000050
-83.31666666666666;-83.37468982630274;-0.00976666666716
-83.31666666666666;-83.50000000000000;-0.00958333333382
-83.31666666666666;-83.25219084712757;-0.00740000000049
-83.31666666666666;-83.16221765913758;-0.00971666666715
-83.31666666666666;-83.41708542713569;-0.01003333333381
-83.31666666666666;-83.16633266533067;-0.01035000000047
-83.31666666666666;-83.00000000000000;-0.01066666666713
-83.31666666666666;-83.00000000000000;-0.01098333333380
-83.31666666666666;-83.54177088544273;-0.01080000000046
-83.31666666666666;-83.66533864541834;-0.01011666666712
-83.31666666666666;-83.54177088544273;-0.00993333333378
-83.31666666666666;-83.25074331020814;-0.00925000000043
-83.31666666666666;-83.20649416539827;-0.01056666666710
-83.31666666666666;-83.16733067729085;-0.01038333333376
-83.31666666666666;-83.16633266533067;-0.01070000000043
-83.31666666666666;-83.66533864541834;-0.01001666666708
-83.31666666666666;-83.96178984414280;-0.00983333333375
-83.31666666666666;-83.78780366881509;-0.00865000000040
-83.31666666666666;-83.29152032112394;-0.00896666666706
-83.31666666666666;-83.08308308308310;-0.00928333333373
-83.31666666666666;-83.33333333333334;-0.00860000000038
-83.31666666666666;-83.92315470171893;-0.00891666666705
-83.31666666666666;-83.50000000000000;-0.00873333333371
-83.31666666666666;-83.29201784828956;-0.00805000000037
-83.31666666666666;-83.83534136546186;-0.00786666666703
-83.31666666666666;-83.91608391608392;-0.00718333333370
-83.31666666666666;-83.45752608047691;-0.00650000000036
-83.31666666666666;-83.37468982630274;-0.00581666666702
-83.31666666666666;-83.96946564885498;-0.00663333333368
-83.31666666666666;-84.28358948934063;-0.00495000000033
-83.31666666666666;-83.92315470171893;-0.00526666666700
-83.31666666666666;-83.37493759360959;-0.00508333333366
-83.31666666666666;-83.33333333333336;-0.00490000000032
-83.31666666666666;-83.54177088544273;-0.00471666666698
-83.31666666666666;-83.33333333333334;-0.00403333333365
-83.31666666666666;-83.29201784828956;-0.00335000000031
-83.31666666666666;-83.87418871692462;-0.00266666666697
-83.31666666666666;-84.05063291139243;-0.00298333333363
-83.31666666666666;-83.58208955223881;-0.00230000000029
-83.31666666666666;-83.45978755690440;-0.00311666666695
-83.31666666666666;-83.70927318295740;-0.00293333333362
-83.31666666666666;-84.20528151469856;-0.00175000000027
-83.31666666666666;-84.20009905894008;-0.00006666666694
-83.31666666666666;-83.58662613981762;-0.00088333333360
-83.31666666666666;-83.66336633663367;0.00029999999974
-83.31666666666666;-83.66935483870968;-0.00001666666692
-83.31666666666666;-83.29177057356610;0.00016666666642
-83.31666666666666;-83.16633266533067;-0.00015000000025
-83.31666666666666;-83.62543815723585;0.00003333333309
-83.31666666666666;-84.00000000000000;0.00071666666643
-83.31666666666666;-83.74384236453201;0.00239999999977
-83.31666666666666;-82.95625942684767;0.00158333333310
-83.31666666666666;-82.99798792756540;0.00076666666645
-83.31666666666666;-83.50000000000000;0.00094999999979
-80.31666666666666;-83.50000000000000;0.00113333333313
-77.31666666666666;-82.83132530120483;0.00331666666646
-74.31666666666666;-82.17131474103587;0.00849999999980
-71.31666666666666;-81.28449573507275;0.01518333333314
-68.31666666666666;-79.22272047832585;0.02336666666648
-65.31666666666666;-76.57657657657658;0.03154999999983
-62.31666666666666;-73.59522625559424;0.04023333333316
-59.31666666666666;-71.03825136612021;0.04941666666650
-56.31666666666666;-67.44421906693714;0.05659999999983
-53.31666666666666;-62.96851574212894;0.06328333333317
-50.31666666666666;-58.50000000000000;0.06846666666652
-47.31666666666666;-53.97301349325338;0.07214999999985
-44.31666666666666;-49.17210235825389;0.07383333333320
-41.31666666666666;-44.41117764471058;0.07401666666654
-38.31666666666666;-40.06009013520281;0.07269999999988
-35.31666666666666;-36.35458167330678;0.07088333333321
-32.31666666666666;-32.65710044532410;0.06856666666654
-29.31666666666666;-29.07268170426066;0.06524999999986
-26.31666666666666;-26.36815920398010;0.06243333333320
-23.31666666666666;-24.09021014864172;0.05961666666653
-20.31666666666666;-21.03154732098147;0.05729999999986
-17.31666666666666;-17.70782095425479;0.05498333333318
-14.31666666666666;-14.91769547325103;0.05216666666651
-11.31666666666666;-12.59445843828716;0.05034999999982
-8.31666666666666;-9.80872976949485;0.04903333333316
-5.31666666666666;-6.64282064384262;0.04721666666649
-2.31666666666666;-4.37397484964461;0.04589999999982
0.00000000000000;-2.27401932916430;0.04558333333314
0.00000000000000;0.00000000000000;0.04508333333314
0.00000000000000;2.92275574112735;0.04158333333314
0.00000000000000;5.78291814946619;0.03508333333313
0.00000000000000;7.54906894816306;0.02758333333314
0.00000000000000;8.32033281331253;0.01958333333314
0.00000000000000;8.92414476945959;0.01058333333314
0.00000000000000;8.69145340415258;0.00158333333314
0.00000000000000;7.57958564931784;-0.00591666666686
0.00000000000000;6.46123260437376;-0.01241666666687
0.00000000000000;5.52208835341365;-0.01791666666686
0.00000000000000;4.40044004400440;-0.02191666666685
0.00000000000000;2.81425891181989;-0.02491666666685
0.00000000000000;1.46198830409357;-0.02641666666686
0.00000000000000;2.26757369614512;-0.02691666666686
0.00000000000000;0.00000000000000;-0.02641666666686
0.00000000000000;-1.36923779096303;-0.02491666666685
0.00000000000000;-2.27686703096539;-0.02241666666686
0.00000000000000;-2.80373831775701;-0.01941666666686
0.00000000000000;-3.27868852459016;-0.01591666666685
0.00000000000000;-3.66492146596859;-0.01241666666687
0.00000000000000;-3.62131401965856;-0.00891666666686
0.00000000000000;-2.93829578844270;-0.00591666666686
0.00000000000000;-2.39808153477218;-0.00341666666687
0.00000000000000;-2.54939451880179;-0.00141666666686
0.00000000000000;-1.45772594752187;0.00008333333314
0.00000000000000;-0.95419847328244;0.00108333333314
0.00000000000000;-2.27790432801822;0.00158333333314
0.00000000000000;-0.46904315196998;0.00208333333315
0.00000000000000;-0.26378264310208;0.00208333333315
0.00000000000000;0.00000000000000;0.00158333333314
0.00000000000000;0.81855388813097;0.00008333333314
0.00000000000000;1.02354145342886;-0.00091666666685
0.00000000000000;1.44508670520231;-0.00191666666686
0.00000000000000;1.01317122593718;-0.00291666666686
0.00000000000000;1.24533001245330;-0.00441666666686
0.00000000000000;0.87950747581354;-0.00541666666686
0.00000000000000;0.78988941548183;-0.00591666666686
0.00000000000000;0.45004500450045;-0.00641666666687
0.00000000000000;0.37174721189591;-0.00641666666687
0.00000000000000;0.21326508850501;-0.00641666666687
0.00000000000000;0.14929829799940;-0.00641666666687
0.00000000000000;0.11508804235240;-0.00641666666687
0.00000000000000;0.00000000000000;-0.00591666666686
0.00000000000000;0.00000000000000;-0.00591666666686
0.00000000000000;-0.30693677102517;-0.00541666666686
0.00000000000000;-0.42771599657827;-0.00491666666686
0.00000000000000;-0.43327556325823;-0.00441666666686
0.00000000000000;-0.33156498673740;-0.00441666666686
0.00000000000000;-0.30413625304136;-0.00391666666685
0.00000000000000;-0.26795284030011;-0.00391666666685
0.00000000000000;-0.21621621621622;-0.00341666666687
0.00000000000000;-0.21621621621622;-0.00341666666687
0.00000000000000;-0.19561815336463;-0.00341666666687
0.00000000000000;-0.14027212792818;-0.00341666666687
0.00000000000000;-0.10936132983377;-0.00341666666687
0.00000000000000;-0.08989572096368;-0.00341666666687
0.00000000000000;-0.07619047619048;-0.00341666666687
0.00000000000000;-0.06620762711864;-0.00341666666687
0.00000000000000;-0.05846927439630;-0.00341666666687
0.00000000000000;-0.05234505862647;-0.00341666666687
0.00000000000000;-0.04737764722604;-0.00341666666687
0.00000000000000;-0.04328816934332;-0.00341666666687
0.00000000000000;-0.03980574795000;-0.00341666666687
0.00000000000000;-0.03689356207342;-0.00341666666687
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;-0.03653234939539;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00341666666687
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
0.00000000000000;0.00000000000000;-0.00291666666686
3.00000000000000;0.00000000000000;-0.00291666666686
6.00000000000000;0.00000000000000;0.00008333333314
9.00000000000000;0.00000000000000;0.00558333333313
12.00000000000000;0.92293493308722;0.01358333333314
15.00000000000000;2.89615225486140;0.02208333333314
18.00000000000000;5.81915846016115;0.03058333333314
21.00000000000000;8.74935666495111;0.04008333333314
24.00000000000000;12.78269419862340;0.04808333333314
27.00000000000000;16.89708141321045;0.05558333333315
30.00000000000000;20.38834951456311;0.06158333333315
33.00000000000000;24.21796165489405;0.06758333333315
36.00000000000000;28.61445783132530;0.07208333333315
39.00000000000000;33.98300849575213;0.07408333333315
42.00000000000000;38.44233649525712;0.07458333333315
45.00000000000000;42.39401496259352;0.07408333333315
48.00000000000000;46.45354645354646;0.07258333333316
51.00000000000000;50.63913470993117;0.06908333333315
54.00000000000000;54.62822458270106;0.06608333333315
57.00000000000000;57.76892430278885;0.06208333333316
60.00000000000000;60.95717884130983;0.05858333333316
63.00000000000000;64.29277942631059;0.05358333333317
66.00000000000000;66.76783004552352;0.05058333333317
69.00000000000000;68.65671641791045;0.04758333333317
72.00000000000000;71.67919799498748;0.04508333333317
75.00000000000000;74.36787307882996;0.04208333333317
78.00000000000000;76.65153807362582;0.04108333333318
81.00000000000000;78.56787667826953;0.04008333333319
83.31666666666666;80.64516129032258;0.04108333333318
83.31666666666666;83.41658341658342;0.04089999999984
83.31666666666666;85.87119321018471;0.03821666666650
83.31666666666666;88.30908178625188;0.03353333333317
83.31666666666666;90.04975124378109;0.02634999999982
83.31666666666666;91.17938553022796;0.01766666666649
83.31666666666666;91.54929577464790;0.00998333333315
83.31666666666666;91.59536990437846;0.00229999999981
83.31666666666666;91.63745618427640;-0.00588333333353
83.31666666666666;91.04477611940298;-0.01406666666686
